task_id,onet_soc_code,occupation_title,task_statement,dim1_Distributional Coverage_R,dim1_Distributional Coverage_B,dim2_Tacit Knowledge_R,dim2_Tacit Knowledge_B,dim3_Specification Ambiguity_R,dim3_Specification Ambiguity_B,dim4_Sequential Coherence_R,dim4_Sequential Coherence_B,dim5_Working Memory_R,dim5_Working Memory_B,dim6_Long-Term Memory_R,dim6_Long-Term Memory_B,dim7_Multimodal Demand_R,dim7_Multimodal Demand_B,dim8_Inference Speed_R,dim8_Inference Speed_B,dim9_Output Verifiability_R,dim9_Output Verifiability_B,dim10_Reliability Threshold_R,dim10_Reliability Threshold_B,dim11_Counterpart Acceptance_R,dim11_Counterpart Acceptance_B,dim12_Regulatory & Legal Constraints_R,dim12_Regulatory & Legal Constraints_B,exposure
10905,19-2012.00,Physicists,Analyze data from research conducted to detect and measure physical phenomena.,2,1,2,1,1,1,2,1,2,1,1,1,1,1,0,0,2,2,1,1,0,0,0,,0.290825
10906,19-2012.00,Physicists,Report experimental results by writing papers for scientific journals or by presenting information at scientific conferences.,2,1,2,1,2,1,1,1,2,1,2,1,1,0,0,0,2,2,2,1,2,2,0,,0.221104
10907,19-2012.00,Physicists,Design computer simulations to model physical data so that it can be better understood.,2,1,2,1,2,1,2,1,2,1,2,1,1,1,0,0,2,2,2,1,1,0,0,,0.342237
10915,19-2012.00,Physicists,Develop standards of permissible concentrations of radioisotopes in liquids and gases.,2,1,1,1,2,2,2,1,2,1,1,0,0,0,0,0,2,2,2,1,2,2,2,,0.154113
10916,19-2012.00,Physicists,Conduct research pertaining to potential environmental impacts of atomic energy-related industrial development to determine licensing qualifications.,2,1,2,1,1,1,2,1,2,1,1,0,1,1,0,0,2,2,2,2,2,2,1,,0.148372
10917,19-2012.00,Physicists,"Advise authorities of procedures to be followed in radiation incidents or hazards, and assist in civil defense planning.",2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,1,,0.356165
10918,19-4041.01,Geophysical Data Technicians,"Prepare notes, sketches, geological maps, or cross-sections.",1,1,1,1,1,1,1,1,2,1,1,1,2,1,0,0,2,2,1,0,1,0,0,,0.309401
10919,19-4041.01,Geophysical Data Technicians,Read and study reports in order to compile information and data for geological and geophysical prospecting.,1,1,1,1,1,1,1,1,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,,0.584683
10921,19-4041.01,Geophysical Data Technicians,"Assemble, maintain, or distribute information for library or record systems.",1,1,1,0,1,1,1,1,1,1,2,0,1,1,0,0,1,1,1,0,1,0,0,,0.695756
1093,11-9051.00,Food Service Managers,"Review menus and analyze recipes to determine labor and overhead costs, and assign prices to menu items.",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,0.658949
1094,11-9051.00,Food Service Managers,"Record the number, type, and cost of items sold to determine which items may be unpopular or less profitable.",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,1.010000
10944,21-2011.00,Clergy,"Study and interpret religious laws, doctrines, or traditions.",2,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0,2,2,1,1,2,2,0,,0.099300
10948,21-2011.00,Clergy,Devise ways in which congregational membership can be expanded.,2,1,2,1,2,1,1,0,1,0,1,1,0,0,0,0,2,2,0,0,2,2,0,,0.168973
10956,25-9044.00,"Teaching Assistants, Postsecondary","Evaluate and grade examinations, assignments, or papers, and record grades.",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,2,1,0,,0.614472
10961,25-9044.00,"Teaching Assistants, Postsecondary",Notify instructors of errors or problems with assignments.,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,1.010000
10962,25-9044.00,"Teaching Assistants, Postsecondary",Meet with supervisors to discuss students' grades or to complete required grade-related paperwork.,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,,0.838280
10967,25-9044.00,"Teaching Assistants, Postsecondary","Develop teaching materials, such as syllabi, visual aids, answer keys, supplementary notes, or course Web sites.",1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,,0.670302
10977,25-9021.00,Farm and Home Management Educators,Research information requested by farmers.,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,,0.577464
10980,25-9021.00,Farm and Home Management Educators,Maintain records of services provided and the effects of advice given.,1,0,1,1,1,1,1,0,1,0,2,1,0,0,0,0,2,1,1,0,0,0,0,,0.670302
10991,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators","Confer with clients, editors, writers, art directors, and other interested parties regarding the nature and content of artwork to be produced.",1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,2,1,0,,0.537523
11,11-2022.00,Sales Managers,"Plan and direct staffing, training, and performance evaluations to develop and control sales and service programs.",2,1,2,1,2,1,1,1,1,1,2,1,0,0,0,0,2,2,1,1,2,2,1,,0.199170
1100,11-9051.00,Food Service Managers,"Plan menus and food utilization, based on anticipated number of guests, nutritional value, palatability, popularity, and costs.",2,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,,0.717705
11002,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators","Develop project budgets for approval, estimating time lines and material costs.",1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,,0.640453
11007,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators","Create graphics, illustrations, and three-dimensional models to be used in research or in teaching, such as in demonstrating anatomy, pathology, or surgical procedures.",2,1,2,1,2,1,1,1,1,1,1,1,2,1,0,0,2,2,2,0,1,0,0,,0.354621
11012,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators","Collaborate with writers who create ideas, stories, or captions that are combined with artists' work.",1,0,2,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,,0.542685
11014,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",Render sequential drawings that can be turned into animated films or advertisements.,2,1,2,1,2,1,2,1,1,1,1,1,2,1,0,0,1,1,1,0,1,1,0,,0.533769
11015,27-2012.04,Talent Directors,"Review performer information, such as photos, resumes, voice tapes, videos, and union membership, to decide whom to audition for parts.",2,1,2,1,2,1,1,0,1,1,1,1,2,1,0,0,2,2,1,0,1,1,1,,0.354621
11016,27-2012.04,Talent Directors,Read scripts and confer with producers to determine the types and numbers of performers required for a given production.,2,1,2,1,2,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,,0.571516
11017,27-2012.04,Talent Directors,Select performers for roles or submit lists of suitable performers to producers or directors for final selection.,2,1,2,1,2,1,1,0,1,1,2,1,2,1,0,0,2,2,1,0,1,1,0,,0.339796
11019,27-2012.04,Talent Directors,"Maintain talent files that include information such as performers' specialties, past performances, and availability.",1,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,,0.851400
1102,11-9051.00,Food Service Managers,Take dining reservations.,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,1.010000
11020,27-2012.04,Talent Directors,Prepare actors for auditions by providing scripts and information about roles and casting requirements.,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,,0.717705
11021,27-2012.04,Talent Directors,"Serve as liaisons between directors, actors, and agents.",2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,0,1,1,1,1,2,2,0,,0.121837
11023,27-2012.04,Talent Directors,"Negotiate contract agreements with performers, with agents, or between performers and agents or production companies.",2,1,2,2,2,2,2,1,2,1,2,1,0,0,1,0,2,2,2,1,2,2,1,,0.113297
11024,27-2012.04,Talent Directors,Contact agents and actors to provide notification of audition and performance opportunities and to set up audition times.,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,,0.690971
11025,27-2012.04,Talent Directors,Hire and supervise workers who help locate people with specified attributes and talents.,2,1,2,1,2,1,2,1,1,1,2,1,1,1,0,0,2,2,1,1,2,1,0,,0.321129
11026,27-2012.04,Talent Directors,Arrange for or design screen tests or auditions for prospective performers.,1,1,2,1,2,1,1,1,1,1,1,0,2,1,0,0,1,1,1,0,1,1,0,,0.566532
11027,27-2012.04,Talent Directors,"Locate performers or extras for crowd and background scenes, and stand-ins or photo doubles for actors, by direct contact or through agents.",1,1,1,1,1,1,1,1,1,0,1,1,2,1,0,0,1,1,1,0,1,1,0,,0.577464
11029,27-2032.00,Choreographers,Read and study story lines and musical scores to determine how to translate ideas and moods into dance movements.,2,1,2,2,2,1,2,1,1,1,1,0,2,2,0,0,2,2,0,0,0,0,0,,0.099300
11031,27-2032.00,Choreographers,"Choose the music, sound effects, or spoken narrative to accompany a dance.",2,0,2,1,2,1,1,0,1,1,1,1,2,1,0,0,1,1,0,0,1,1,0,,0.597106
11041,27-2032.00,Choreographers,"Seek influences from other art forms, such as theatre, the visual arts, and architecture.",2,0,2,1,2,1,1,0,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,,0.677979
11046,27-3043.05,"Poets, Lyricists and Creative Writers","Revise written material to meet personal standards and to satisfy needs of clients, publishers, directors, or producers.",2,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,0,,0.264835
11047,27-3043.05,"Poets, Lyricists and Creative Writers","Choose subject matter and suitable form to express personal feelings and experiences or ideas, or to narrate stories or events.",2,0,2,1,2,1,1,0,1,0,1,1,0,0,0,0,2,2,0,0,1,1,0,,0.332577
11048,27-3043.05,"Poets, Lyricists and Creative Writers","Plan project arrangements or outlines, and organize material accordingly.",2,0,2,1,2,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,,0.626031
11049,27-3043.05,"Poets, Lyricists and Creative Writers","Prepare works in appropriate format for publication, and send them to publishers or producers.",1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,,0.851400
11050,27-3043.05,"Poets, Lyricists and Creative Writers",Follow appropriate procedures to get copyrights for completed work.,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,,0.901286
11051,27-3043.05,"Poets, Lyricists and Creative Writers","Write fiction or nonfiction prose, such as short stories, novels, biographies, articles, descriptive or critical analyses, and essays.",2,0,2,1,2,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,,0.571516
11052,27-3043.05,"Poets, Lyricists and Creative Writers","Develop factors such as themes, plots, characterizations, psychological analyses, historical environments, action, and dialogue to create material.",2,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,0,,0.278527
11053,27-3043.05,"Poets, Lyricists and Creative Writers","Confer with clients, editors, publishers, or producers to discuss changes or revisions to written material.",1,1,2,1,2,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,,0.542685
11054,27-3043.05,"Poets, Lyricists and Creative Writers","Conduct research to obtain factual information and authentic detail, using sources such as newspaper accounts, diaries, and interviews.",2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,,0.546066
11055,27-3043.05,"Poets, Lyricists and Creative Writers","Write narrative, dramatic, lyric, or other types of poetry for publication.",2,0,2,1,2,1,1,1,1,0,1,1,0,0,0,0,2,2,0,0,1,1,0,,0.314169
11057,27-3043.05,"Poets, Lyricists and Creative Writers","Write words to fit musical compositions, including lyrics for operas, musical plays, and choral works.",2,0,2,1,2,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,,0.605004
11058,27-3043.05,"Poets, Lyricists and Creative Writers",Adapt text to accommodate musical requirements of composers and singers.,2,1,2,1,2,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,,0.539883
1106,11-9081.00,Lodging Managers,"Assign duties to workers, and schedule shifts.",1,0,1,1,1,1,1,1,1,0,2,1,0,0,1,0,1,1,1,0,1,1,0,,0.653852
11060,27-3043.05,"Poets, Lyricists and Creative Writers","Write humorous material for publication, or for performances such as comedy routines, gags, and comedy shows.",2,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,0,,0.264835
11061,27-3043.05,"Poets, Lyricists and Creative Writers",Collaborate with other writers on specific projects.,1,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,0,,0.249519
11063,19-5011.00,Occupational Health and Safety Specialists,"Recommend measures to help protect workers from potentially hazardous work methods, processes, or materials.",2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,2,2,2,1,2,1,1,,0.325590
11074,19-5011.00,Occupational Health and Safety Specialists,Maintain or update emergency response plans or procedures.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,1,1,1,1,,0.293558
11075,19-5011.00,Occupational Health and Safety Specialists,Develop or maintain medical monitoring programs for employees.,2,1,2,1,2,1,1,1,2,1,2,1,1,1,0,0,2,2,2,1,2,1,1,,0.349498
1108,11-9081.00,Lodging Managers,"Participate in financial activities, such as the setting of room rates, the establishment of budgets, and the allocation of funds to departments.",1,1,1,1,2,1,1,1,1,1,2,1,0,0,0,0,2,1,1,1,1,1,0,,0.510000
11082,19-5012.00,Occupational Health and Safety Technicians,Maintain all required environmental records and documentation.,1,0,1,1,1,1,1,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,1,,0.740346
11088,19-5012.00,Occupational Health and Safety Technicians,"Prepare or review specifications or orders for the purchase of safety equipment, ensuring that proper features are present and that items conform to health and safety standards.",1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,2,1,1,1,0,,0.614472
11096,19-5012.00,Occupational Health and Safety Technicians,"Review records or reports concerning laboratory results, staffing, floor plans, fire inspections, or sanitation to gather information for the development or enforcement of safety activities.",1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,2,1,0,0,0,,0.626031
111,13-1151.00,Training and Development Specialists,"Refer trainees to employer relations representatives, to locations offering job placement assistance, or to appropriate social services agencies if warranted.",1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,,0.605004
11108,33-2022.00,Forest Fire Inspectors and Prevention Specialists,Maintain records and logbooks.,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,,0.916069
11138,35-1011.00,Chefs and Head Cooks,"Analyze recipes to assign prices to menu items, based on food, labor, and overhead costs.",1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,0.804275
1117,11-9081.00,Lodging Managers,Prepare required paperwork pertaining to departmental functions.,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,,0.717705
1119,11-9081.00,Lodging Managers,"Purchase supplies, and arrange for outside services, such as deliveries, laundry, maintenance and repair, and trash collection.",1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,0.745473
112,13-2011.01,Accountants and Auditors,"Prepare, examine, or analyze accounting records, financial statements, or other financial reports to assess accuracy, completeness, and conformance to reporting and procedural standards.",1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,2,2,2,1,1,1,1,,0.309401
1121,11-9081.00,Lodging Managers,Perform marketing and public relations activities.,2,0,2,1,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,,0.650958
11211,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","Review contracts or work assignments to determine service, machine, or workforce requirements for jobs.",1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,,0.717705
11212,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","Maintain required records, such as personnel information or project records.",1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,,0.927315
11213,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","Prepare or maintain required records, such as work activity or personnel reports.",1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,0.927315
11219,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","Perform administrative duties, such as authorizing leaves or processing time sheets.",1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,,0.781699
11223,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","Answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,,0.745473
11224,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","Prepare service estimates based on labor, material, and machine costs and maintain budgets for individual projects.",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,,0.640453
1123,11-9081.00,Lodging Managers,"Receive and process advance registration payments, mail letters of confirmation, or return checks when registrations cannot be accepted.",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,1.010000
11237,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Answer customers' questions about products, prices, availability, or credit terms.",1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,,0.670302
11238,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Quote prices, credit terms, or other bid specifications.",1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,,0.670302
11240,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Negotiate prices or terms of sales or service agreements.,2,1,2,1,2,1,2,1,1,1,1,1,0,0,2,1,2,2,1,1,2,2,0,,0.202204
11241,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Maintain customer records, using automated systems.",1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,,0.916069
11245,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Collaborate with colleagues to exchange information, such as selling strategies or marketing information.",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,,0.550228
11246,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare sales presentations or proposals to explain product specifications or applications.,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,,0.670302
11248,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Provide customers with ongoing technical support.,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,0,,0.510000
11249,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products.",1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,,0.943292
11252,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Complete expense reports, sales reports, or other paperwork.",1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,0.830874
